date,time,zipcode_id,alimentos,restaurantes,hoteles,ocio,health_goods,aerolineas,servicios,bienes,gasolina,total
20250529,9,4519,13772.56,,,,,,,13772.56,,13772.56
20250512,11,4318,45218.1,,,,,,,45218.1,,45218.1
20250613,21,8900,16641.24,,,,,,,20120.84,,20120.84
20250511,22,12000,,,,,,,,4499.26,4499.26,4499.26
20250603,12,7207,,,,,9478.89,,,40867.82,,40867.82
20250528,10,12000,,,,,,,,7619.46,7619.46,7619.46
20250522,0,5130,,6896.6,,,,,6896.6,8694.0,,15590.6
20250529,4,4318,703.2,,,,,,,703.2,,703.2
20250608,1,2090,113.0,,,,,,,113.0,,113.0
20250507,6,4950,666.0,,,,,,,666.0,,666.0
20250531,10,8900,30526.54,,,,465.03,,4989.0,33359.77,,38348.77
20250523,0,1569,,,,,,,3779.0,,,3779.0
20250508,17,12000,,,,,,,,10098.38,10098.38,10098.38
20250504,3,7207,,,,,138.5,,,61883.63,,61883.63
20250607,13,4318,45062.22,,,,,,,45062.22,,45062.22
20250509,8,8900,22449.5,,,,592.52,,,27007.37,,27007.37
20250507,18,14110,,,,,,,,119.0,,119.0
20250514,0,9837,5320.0,,,,,,,49159.64,,50393.64
20250611,18,12000,,,,,,,,6182.53,6182.53,6182.53
20250507,13,12000,,,,,,,,9099.24,9099.24,9099.24
20250507,12,14110,,,,,,,,1492.43,,1492.43
20250523,16,4318,39556.06,,,,,,,39556.06,,39556.06
20250525,9,3303,,1051.96,,,,,,1051.96,,1051.96
20250528,1,4318,2297.99,,,,,,,2297.99,,2297.99
20250520,22,2090,800.0,,,,,,,800.0,,800.0
20250508,1,9830,,,,,1194.52,,,48816.16,,48816.16
20250603,9,12000,,,,,,,,4207.66,4207.66,4207.66
20250608,17,8900,50983.85,,,,,,1179.19,56293.2,,57472.39
20250518,13,8900,56885.03,,,,,,,62307.28,,62307.28
20250528,6,7207,,,,,3247.47,,,70388.49,,70388.49
20250510,23,7750,369.0,,,,,,,369.0,,369.0
20250510,7,4950,763.5,,,,,,276.75,763.5,,1040.25
20250606,14,14110,,,,,,,,737.55,,737.55
20250605,18,5129,451.5,,,,,,,451.5,,451.5
20250505,8,2090,1197.6,,,,,,,1197.6,,1197.6
20250519,15,12000,,,,,,,,8744.21,8744.21,8744.21
20250517,16,8900,44946.0,,,,,,11364.24,50378.95,,61743.19
20250503,5,7207,,,,,,,,47619.34,,47619.34
20250601,1,7207,,,,,260.89,,,60330.12,,60330.12
20250605,2,3303,,291.5,,,,,,291.5,,291.5
20250510,17,2090,1608.17,,,,,,,1608.17,,1608.17
20250503,16,8900,32810.55,,,,,,5024.8,41198.51,,46223.31
20250528,20,8900,59390.59,,,,,,,77119.04,,77119.04
20250515,0,4270,,144.0,,,,,144.0,,,144.0
20250531,15,14110,,,,,,,,65.0,,65.0
20250502,3,4460,193.0,,,,,,,193.0,,193.0
20250508,16,4519,33111.8,,,,,,,33111.8,,33111.8
20250506,17,2090,1711.75,,,,,,,1711.75,,1711.75
20250513,11,4519,41098.06,,,,,,,41098.06,,41098.06
20250523,0,14049,,,,,,,,285867.44,285867.44,285867.44
20250515,7,7207,,,,,1494.42,,,72044.08,,72044.08
20250518,22,15100,945.0,,,,,,,945.0,,945.0
20250513,11,8900,14388.82,,,,2108.26,,,31113.39,,31113.39
20250503,13,5129,1137.0,,,,,,,1137.0,,1137.0
20250512,23,4318,1125.76,,,,,,,1125.76,,1125.76
20250529,8,14110,,,,,,,,679.0,,679.0
20250515,21,1500,1231.81,,,,,,,1231.81,,1231.81
20250612,18,8900,45933.67,,,,,,,51993.67,,51993.67
20250524,8,3303,,2911.16,,,,,,2911.16,,2911.16
20250601,13,8900,59421.44,,,,,,10822.92,63717.4,,74540.32
20250508,15,4318,40434.76,,,,,,,40434.76,,40434.76
20250517,23,4950,684.5,,,,,,516.6,684.5,,1201.1
20250603,0,9858,,,,,,,,4540.0,,4540.0
20250504,6,4950,678.0,,,,,,,678.0,,678.0
20250512,9,4318,23669.07,,,,,,,23669.07,,23669.07
20250607,20,14110,,,,,,,,722.5,,722.5
20250528,11,3303,,226.0,,,,,,226.0,,226.0
20250606,8,8900,9928.7,,,,200.0,,,11687.45,,11687.45
20250601,17,4519,27261.56,,,,,,,27261.56,,27261.56
20250520,18,12000,,,,,,,,5494.08,5494.08,5494.08
20250612,23,2090,395.0,,,,,,,395.0,,395.0
20250530,22,15100,355.0,,,,,,,355.0,,355.0
20250603,8,3570,708.5,,,,,,,708.5,,708.5
20250523,11,3570,173.0,140.0,,,,,,313.0,,313.0
20250525,14,9200,1007.0,,,,,,,1007.0,,1007.0
20250605,2,14439,118.0,,,,,,,118.0,,118.0
20250513,19,14439,188.0,,,,,,,188.0,,188.0
20250612,23,16443,50.0,,,,,,,50.0,,50.0
20250521,9,4930,292.0,,,,,,,292.0,,292.0
20250608,9,9200,779.5,,,,,,,779.5,,779.5
20250508,23,7810,866.1,,,,,,,866.1,,866.1
20250525,7,15980,,220.0,,,558.02,,,778.02,,778.02
20250524,5,4930,349.5,,,,,,,349.5,,349.5
20250506,10,3570,325.0,,,,,,,325.0,,325.0
20250508,11,9200,225.0,,,,,,,225.0,,225.0
20250601,20,1730,455.12,,,,4122.15,,,8163.12,,8163.12
20250506,19,16443,817.0,,,,,,,817.0,,817.0
20250523,14,16070,446.73,,,,,,,446.73,,4079.8
20250531,20,3570,3854.0,,,,,,,3854.0,,3854.0
20250522,21,4930,948.0,,,,,,,948.0,,948.0
20250528,22,3570,620.0,,,,,,,620.0,,620.0
20250520,9,11580,3176.0,,,,,,,37345.19,,37345.19
20250603,6,9780,,653.35,,,6496.33,,,7149.68,,7149.68
20250507,0,1250,,,,,,,1017.0,,,1017.0
20250606,6,16443,51.0,,,,,,,51.0,,51.0
20250502,14,9200,857.5,,,,,,,857.5,,857.5
20250518,22,4930,1401.5,,,,,,,1401.5,,1401.5
20250508,11,1730,1579.5,,,,1894.32,,4185.0,10570.17,,14755.17
20250606,15,1730,855.0,,,,8522.46,,,20218.51,,20218.51
20250522,7,15980,,,,,1776.01,,,1776.01,,1776.01
20250526,0,1250,87.0,3717.0,,,,,14173.0,87.0,,14260.0
20250510,15,4930,1114.5,,,,,,,1114.5,,1114.5
20250609,20,4930,844.0,,,,,,,844.0,,844.0
20250606,20,4930,656.0,,,,,,,656.0,,656.0
20250604,7,4870,762.5,,,,,,,762.5,,762.5
20250609,6,9200,37.0,,,,,,,37.0,,37.0
20250530,0,7187,2421.0,,,,,,,2421.0,,2421.0
20250610,7,14310,1209.4,,,,6439.93,,,7649.33,,7649.33
20250514,12,9200,157.0,,,,,,,157.0,,157.0
20250523,12,3570,188.0,163.0,,,,,,351.0,,351.0
20250518,6,13220,7241.5,,,,,,,7241.5,,7241.5
20250508,20,1730,2254.73,,,,6603.86,,,14802.1,,14802.1
20250529,4,11650,3165.0,1097.0,,,,,1097.0,3165.0,,4262.0
20250507,8,14310,754.3,,,,3861.67,,,4615.97,,4615.97
20250610,17,9200,538.0,,,,,,,538.0,,538.0
20250507,12,9780,,2254.5,,,574.0,,,2828.5,,2828.5
20250527,10,7860,408.4,,,,8487.0,,,8895.4,,8895.4
20250524,19,14650,2443.5,,,,1081.64,,,3525.14,,3525.14
20250510,13,7860,3515.3,,,,16134.5,,,19649.8,,19649.8
20250502,20,4930,360.0,,,,,,,360.0,,360.0
20250525,0,9200,165.0,,,,7810.18,,16789.0,15937.31,,32726.31
20250607,11,11580,3522.5,,,,,,2365.65,36924.62,,39290.27
20250531,5,4930,266.0,,,,,,,266.0,,266.0
20250511,21,16070,810.2,,,,,,,810.2,,810.2
20250503,1,13220,1167.5,,,,,,,1167.5,,1167.5
20250610,4,11650,2025.0,406.0,,,,,406.0,2025.0,,2431.0
20250514,15,4930,162.5,,,,,,,162.5,,162.5
20250509,10,4930,206.5,,,,,,,206.5,,206.5
20250612,9,11580,2988.04,,,,,,,38567.71,,38567.71
20250529,12,1730,1178.54,,,,3848.87,,125.0,9425.86,,9550.86
20250515,16,7860,1781.6,,,,23171.5,,,24953.1,,24953.1
20250514,3,11580,272.5,,,,,,129.0,272.5,,401.5
20250608,11,11580,2215.5,,29403.36,,,,29403.36,45210.4,,74613.76
20250502,20,9200,658.0,,,,,,,658.0,,658.0
20250505,22,14100,5171.9,,,,3342.92,,,8514.82,,8514.82
20250524,7,11580,2422.0,,,,,,,16232.9,,16232.9
20250531,6,4930,248.0,,,,,,,248.0,,248.0
20250514,12,3570,291.5,1768.33,,,,,,2059.83,,2059.83
20250608,5,14310,,,,,421.0,,,421.0,,421.0
20250529,9,13400,332.0,,,,1162.89,,,16828.11,,16828.11
20250527,23,7860,619.5,,,,541.0,,,1160.5,,1160.5
20250505,9,3570,99.5,,,,,,,99.5,,99.5
20250504,3,11580,60.5,,,,,,,299.33,,299.33
20250531,6,7860,555.0,,,,22.5,,,577.5,,577.5
20250525,23,7860,2067.0,,,,3188.0,,,5255.0,,5255.0
20250607,8,4930,752.5,55.0,,,,,,807.5,,807.5
20250525,17,4930,1667.0,,,,,,,1667.0,,1667.0
20250512,11,7860,1028.74,,,,10885.0,,,11913.74,,11913.74
20250528,12,6850,787.0,,,,2803.98,,37900.0,3590.98,,41490.98
20250613,17,9200,313.0,,,,,,,313.0,,313.0
20250527,7,16443,1003.0,,,,,,,1003.0,,1003.0
20250607,23,11580,579.0,,,,,,,27944.73,,27944.73
20250508,4,13220,2950.0,,,,,,,2950.0,,2950.0
20250613,6,15980,,,,,1046.0,,,1046.0,,1046.0
20250611,14,7860,718.5,,,,22046.0,,,22764.5,,22764.5
20250514,14,3570,2961.5,,,,,,,2961.5,,2961.5
20250515,21,16443,1284.0,,,,,,,1284.0,,1284.0
20250529,6,7089,,,,,381.4,,,381.4,,381.4
20250613,22,7860,886.8,,,,10676.0,,,11562.8,,11562.8
20250613,9,13400,696.92,,,,1396.8,,,26534.44,,26534.44
20250522,6,15300,9307.7,141.0,,,,,,9448.7,,9448.7
20250528,21,16070,187.0,,,,,,,187.0,,187.0
20250502,20,1730,1105.9,,,,2942.01,,,21312.8,,21312.8
20250607,5,14310,,,,,1113.91,,,1113.91,,1113.91
20250609,23,4980,929.0,7848.5,,,,,7848.5,929.0,,8777.5
20250527,22,11580,1720.0,,,,,,,32136.61,,32136.61
20250519,18,11580,2555.0,,,,,,,103467.42,,103467.42
20250504,12,11580,3943.01,,3378.0,,,,3378.0,65086.72,,68464.72
20250518,1,7089,,,,,121.5,,,121.5,,121.5
20250513,21,7860,3945.3,,,,25568.0,,,29513.3,,29513.3
20250610,9,7860,1094.0,,,,15026.5,,,16120.5,,16120.5
20250512,13,14650,6454.0,,,,3603.58,,,10057.58,,10057.58
20250601,7,14310,137.5,,,,2286.92,,,2424.42,,2424.42
20250604,13,9200,757.0,,,,,,,757.0,,757.0
20250512,17,16443,483.0,,,,,,,483.0,,483.0
20250523,10,1730,802.58,,,,4157.5,,3900.0,7231.45,,11131.45
20250522,19,3570,665.5,,,,,,,665.5,,665.5
20250504,19,3570,782.0,,,,,,,782.0,,782.0
20250513,21,11580,1968.5,,9447.14,,,,9447.14,60153.86,,69601.0
20250507,13,14650,1440.0,,,,2432.01,,,3872.01,,3872.01
20250613,22,16443,465.0,,,,,,,465.0,,465.0
20250526,6,9200,20.0,,,,,,,20.0,,20.0
20250606,8,1730,602.61,,,,2619.84,,756.0,5679.45,,6435.45
20250516,8,14439,424.0,,,,,,,424.0,,424.0
20250526,14,3570,544.5,,,,,,,544.5,,544.5
20250515,20,3570,903.0,,,,,,,903.0,,903.0
20250528,4,15980,,,,,1024.5,,,1024.5,,1024.5
20250506,6,9780,,551.0,,,7549.65,,,8100.65,,8100.65
20250506,21,4930,960.5,,,,,,,960.5,,960.5
20250528,9,14310,655.0,,,,1314.51,,,1969.51,,1969.51
20250612,21,14439,666.0,,,,,,,666.0,,666.0
20250512,1,15300,7000.46,,,,,,,7000.46,,7000.46
20250527,12,16443,2968.0,,,,,,,2968.0,,2968.0
20250514,16,16070,168.0,,,,,,,168.0,,2222.8
20250513,18,1730,1032.2,,,,5617.97,,,14859.08,,14859.08
20250601,16,3570,788.5,,,,,,,788.5,,788.5
20250509,5,9200,197.5,,,,,,,197.5,,197.5
20250531,4,11580,151.5,,,,,,400.0,1195.44,,1595.44
20250610,15,14439,317.0,,,,,,,317.0,,317.0
20250530,12,14310,1336.9,,,,1564.61,,,2901.51,,2901.51
20250512,6,13400,183.0,,,,,,,28267.43,,28267.43
20250519,14,16443,1992.97,,,,,,,1992.97,,1992.97
20250505,18,1730,1501.0,,,,5498.82,,,14742.87,,14742.87
20250530,17,3840,2000.0,,,,,,,2000.0,,2000.0
20250531,3,15320,,,,,,,,118.5,,118.5
20250603,0,9208,,797.0,,,,,797.0,5016.78,5016.78,5813.78
20250613,0,1550,,,,,,,19000.0,,,19000.0
20250531,8,14267,1111.4,,,,,,,1111.4,,1111.4
20250607,11,14267,637.4,,,,,,,637.4,,637.4
20250518,7,3840,193.0,,,,,,,193.0,,193.0
20250514,11,3840,1269.5,,,,,,,1269.5,,1269.5
20250506,5,15320,,,,,,,,475.0,,475.0
20250514,21,9750,1478.32,,,,,,,1478.32,,1478.32
20250524,7,3840,792.52,,,,,,,792.52,,792.52
20250505,10,14480,991.0,,,,,,,991.0,,991.0
20250606,20,14267,3369.5,,,,,,,3369.5,,3369.5
20250528,11,3840,1335.9,,,,,,,1335.9,,1335.9
20250512,20,3840,764.9,,,,,,,764.9,,764.9
20250526,1,16749,,,,,,,,65878.39,,65878.39
20250604,19,7560,,,,,,,,4170.0,,6824.9
20250509,12,14480,1120.0,,,,,,,1120.0,,1120.0
20250513,10,9420,4133.93,2401.4,,,,,2401.4,4133.93,,6535.33
20250519,20,14267,2567.0,,,,,,,2567.0,,2567.0
20250607,2,14700,3954.0,,,,45.51,,,3999.51,,3999.51
20250515,21,9420,9699.53,1352.8,,,,,1352.8,9699.53,,11052.33
20250604,1,7600,237.0,,,,2084.5,,,2321.5,,2321.5
20250518,17,14267,2188.95,,,,,,,2188.95,,2188.95
20250514,20,3840,1167.4,,,,,,,1167.4,,1167.4
20250520,0,7207,3257.99,,,,1723.33,,,5711.32,,5910.32
20250519,0,4737,,37893.0,,,,,37893.0,,,37893.0
20250509,1,14480,105.0,,,,,,,105.0,,105.0
20250530,22,14480,783.0,,,,,,,783.0,,783.0
20250508,12,7560,,,,,,,,7408.0,,7883.9
20250609,11,14267,1309.5,,,,,,,1309.5,,1309.5
20250530,18,14480,519.0,,,,,,,519.0,,519.0
20250508,10,7600,1388.26,,,,581.12,,,1969.38,,1969.38
20250509,11,16749,,,,,,,,62283.15,,62283.15
20250517,8,14350,,6298.5,,,2360.53,,,12194.78,,12194.78
20250528,22,3840,822.0,,,,,,,822.0,,822.0
20250510,13,14267,3440.5,,,,,,,3440.5,,3440.5
20250511,5,14350,,4571.45,,,,,,4571.45,,4571.45
20250503,10,14350,446.5,1207.75,,,10890.9,,,42594.5,,42594.5
20250605,15,14267,1185.5,,,,,,,1185.5,,1185.5
20250521,2,16749,,,,,,,,21867.47,,21867.47
20250610,13,3840,2138.5,,,,,,,2138.5,,2138.5
20250516,8,14267,810.5,,,,,,,810.5,,810.5
20250601,20,7560,,,,,,,,3855.0,,7395.15
20250509,12,9420,5295.59,6350.55,,,,,6350.55,5295.59,,11646.14
20250523,9,3840,1677.0,,,,,,,1677.0,,1677.0
20250521,0,14700,,,,,140.07,,8706.0,3875.07,,12581.07
20250517,17,14267,2994.0,,,,,,,2994.0,,2994.0
20250502,5,14250,,,,,,,,18202.88,,18202.88
20250603,10,7600,795.99,,,,3738.4,,,4534.39,,4534.39
20250527,3,7580,78.0,17.0,,,8077.55,,,8172.55,,8172.55
20250512,8,15320,3462.54,,,,,,,3889.54,,3889.54
20250518,6,3840,283.5,,,,,,,283.5,,283.5
20250528,2,15820,308.0,,,,,,,308.0,,308.0
20250506,7,14480,564.4,,,,,,,564.4,,564.4
20250519,6,14267,515.6,,,,,,,515.6,,515.6
20250613,11,14267,771.0,,,,,,,771.0,,771.0
20250521,12,14480,1403.5,,,,,,,1403.5,,1403.5
20250512,2,16749,,,,,,,,46274.18,,46274.18
20250512,3,2710,186.0,,,,,,,47531.52,,47531.52
20250606,6,7600,1342.7,,,,2088.71,,,3431.41,,3431.41
20250608,7,14350,44.5,6989.2,,,2809.95,,,9867.45,,9867.45
20250513,5,14480,110.0,,,,,,,110.0,,110.0
20250510,16,14480,1156.5,,,,,,,1156.5,,1156.5
20250519,5,14267,57.0,,,,,,,57.0,,57.0
20250527,11,7560,,,,,,,,1584.0,,2271.9
20250605,7,16749,,,,,,,,61591.2,,61591.2
20250517,0,14267,16.0,,,,,,,16.0,,16.0
20250531,10,14350,359.0,13985.03,,,7002.4,,,25187.53,,25187.53
20250507,19,14267,3591.0,,,,,,,3591.0,,3591.0
20250606,3,14250,,80.0,,,,,,13319.18,,13319.18
20250505,10,7560,,,,,,,,899.0,,899.0
20250525,23,14267,2014.0,,,,,,,2014.0,,2014.0
20250524,16,14220,38978.65,,,,,,,38978.65,,38978.65
20250603,12,7400,2583.0,,,,,,,2583.0,,2583.0
20250601,11,2950,3027.23,,,,,,,3027.23,,3027.23
20250526,22,4919,237.0,,,,,,,237.0,,237.0
20250607,20,2950,3498.33,,,,,,,3498.33,,3498.33
20250523,11,7400,3454.0,,,,,,,3454.0,,3454.0
20250606,2,5320,2153.5,,,,,,,2153.5,,2153.5
20250520,5,14220,1759.65,,,,,,,1759.65,,1759.65
20250509,21,7830,1726.52,,,,,,,1726.52,,1726.52
20250517,10,11010,861.0,,,,,,,861.0,,861.0
20250522,18,15680,594.4,,,,,,,594.4,,594.4
20250516,1,15270,,,,,69.0,,,69.0,,69.0
20250519,13,14220,113545.51,,,,,,,113545.51,,113545.51
20250519,15,14220,80185.07,,,,,,,80185.07,,80185.07
20250518,9,4919,44.0,,,,,,,44.0,,44.0
20250517,12,7830,351.0,94.0,,,,,,445.0,,445.0
20250504,9,7830,415.5,,,,,,,415.5,,415.5
20250612,10,2950,696.4,,,,,,,696.4,,696.4
20250521,6,15270,19.0,,,,514.5,,,533.5,,533.5
20250514,11,2950,469.0,,,,,,,469.0,,469.0
20250512,23,13360,675.0,,,,1052.39,,,1727.39,,1727.39
20250511,5,11010,17.0,,,,,,,17.0,,17.0
20250606,7,7380,808.0,,,,1571.41,,,2379.41,,2379.41
20250611,23,7720,157.5,,,,,,,157.5,,157.5
20250511,12,7830,1232.5,,,,,,,1232.5,,1232.5
20250514,4,1000,759.0,,,,1621.92,,,8014.92,,8276.76
20250505,23,4919,487.0,,,,,,,487.0,,487.0
20250505,17,7830,1200.0,,,,,,,1200.0,,1200.0
20250515,20,16060,,,,,9826.17,,,9826.17,,9826.17
20250521,7,15680,92.5,,,,,,,92.5,,92.5
20250605,21,4919,367.0,,,,,,,367.0,,367.0
20250524,13,14220,48349.29,,,,,,,48349.29,,48349.29
20250610,10,9759,,,,,,,520.0,,,520.0
20250529,20,11200,4212.9,,,267452.37,,,267452.37,4212.9,,271665.27
20250610,15,15680,315.1,,,,,,,315.1,,315.1
20250602,10,12080,,128.0,,,,,,128.0,,128.0
20250527,16,11010,1680.5,,,,,,74354.98,1680.5,,76035.48
20250607,2,7830,60.0,,,,,,,60.0,,60.0
20250606,5,11010,29.0,,,,,,,29.0,,29.0
20250527,20,11010,149.0,,,,,,13947.06,149.0,,14096.06
20250527,3,11450,354.5,,,,,,,354.5,,354.5
20250526,22,2950,1048.0,,,,,,,1048.0,,1048.0
20250604,1,9890,386.99,1104.8,,,,,100.0,8494.03,,8594.03
20250503,17,4919,1029.49,,,,,,,1029.49,,1029.49
20250519,20,16060,,,,,5265.0,,,5265.0,,5265.0
20250521,2,1000,2641.46,,,,1208.39,,,9974.57,,10891.28
20250610,16,7830,505.8,,,,,,,505.8,,505.8
20250512,6,3720,,,,,,,881.6,,,881.6
20250519,10,15680,763.0,,,,,,,763.0,,763.0
20250528,22,15270,228.0,,,,809.13,,,1037.13,,1037.13
20250508,23,15270,159.0,,,,496.27,,,655.27,,655.27
20250603,9,7830,254.0,150.0,,,,,,404.0,,404.0
20250516,14,4919,215.9,,,,,,,215.9,,215.9
20250509,3,9890,2879.3,563.5,,,,,,3442.8,,3442.8
20250512,23,11010,535.5,,,,,,,535.5,,535.5
20250504,12,4919,709.5,80.0,,,,,,789.5,,789.5
20250503,18,16060,,,,,10483.0,,,10483.0,,10483.0
20250522,20,14220,22982.63,,,,,,,22982.63,,22982.63
20250523,2,14220,1615.29,,,,,,,1615.29,,1615.29
20250520,15,14220,46669.35,,,,,,,46669.35,,46669.35
20250512,9,2950,1262.9,,,,,,,1262.9,,1262.9
20250606,4,6010,331.0,983.0,,,161.0,,1350.0,34953.78,,36303.78
20250606,9,16060,,,,,6447.54,,,6447.54,,6447.54
20250514,21,16060,,,,,3597.63,,,3597.63,,3597.63
20250513,21,14220,42559.05,,,,,,,42559.05,,42559.05
20250514,2,2770,188198.62,,,,,,,188198.62,,188198.62
20250603,6,7720,461.0,,,,,,,461.0,,461.0
20250518,9,15680,80.0,,,,,,,80.0,,80.0
20250510,9,14220,18201.25,,,,,,,18201.25,,18201.25
20250515,15,2950,1885.8,,,,,,,1885.8,,1885.8
20250608,2,3710,85.0,,,,,,,85.0,,85.0
20250508,6,7380,521.5,,,,237.0,,,758.5,,758.5
20250609,7,15680,25.0,,,,,,,25.0,,25.0
20250523,3,11010,158.0,,,,,,,158.0,,158.0
20250512,1,3710,465.5,,,,,,,465.5,,465.5
20250523,11,15680,183.0,,,,,,,183.0,,183.0
20250601,17,14220,12923.5,,,,,,,12923.5,,12923.5
20250519,16,7830,2674.0,,,,,,,2674.0,,2674.0
20250610,7,14220,5370.29,,,,,,,5370.29,,5370.29
20250610,20,14220,41372.57,,,,,,,41372.57,,41372.57
20250521,18,4919,332.0,,,,,,,332.0,,332.0
20250514,6,4919,24.5,8.0,,,,,,32.5,,32.5
20250510,9,16060,,,,,2299.55,,,2299.55,,2299.55
20250607,15,2950,2995.65,,,,,,,2995.65,,2995.65
20250524,6,7720,1182.05,,,,,,,1182.05,,1182.05
20250528,12,2950,1986.37,,,,,,,1986.37,,1986.37
20250521,13,4919,5.0,,,,,,,5.0,,5.0
20250520,15,16060,,,,,7857.14,,,7857.14,,7857.14
20250611,13,4919,31.0,,,,,,,31.0,,31.0
20250529,20,7890,354.0,,,,,,,354.0,,354.0
20250526,19,14220,52694.42,,,,,,,52694.42,,52694.42
20250525,14,14220,53320.26,,,,,,,53320.26,,53320.26
20250522,3,9890,1659.0,1195.25,,,,,,2854.25,,2854.25
20250504,8,1230,480.0,,,,,,,480.0,,480.0
20250509,18,11040,20772.82,,,,,,,20772.82,,20772.82
20250602,2,13230,103.0,,,,73.0,,,176.0,,176.0
20250514,3,7500,,,,,,,599.0,89.0,,688.0
20250519,19,1230,4282.74,,,,,,,4282.74,,4282.74
20250512,10,7070,876.0,,,,192.5,,,9663.0,,9663.0
20250508,12,9709,90.0,,,,,,,90.0,,90.0
20250606,14,1510,640.0,,,,,,,640.0,,640.0
20250608,23,1730,,,,,460.21,,,460.21,,460.21
20250513,11,7070,945.65,1470.0,,,639.96,,4849.0,3055.61,,7904.61
20250509,21,13230,1460.5,,,,4821.59,,,6730.09,,6730.09
20250523,17,11040,8337.27,,,,,,,8337.27,,8337.27
20250529,10,7070,851.5,49.0,,,2489.86,,1099.0,16727.21,,17826.21
20250604,10,11260,710.0,,,,2648.97,,,3358.97,,3358.97
20250520,4,13010,,105.0,,,,,,105.0,,105.0
20250526,9,1230,689.5,,,,,,,689.5,,689.5
20250531,14,13230,428.5,,,,6917.8,,,7346.3,,7346.3
20250527,10,1510,989.0,,,,,,,989.0,,989.0
20250613,6,13230,,,,,202.4,,,202.4,,202.4
20250502,6,2440,319.5,,,,,,,319.5,,319.5
20250516,20,1520,952.0,,,,,,,952.0,,952.0
20250610,8,13230,53.0,,,,6979.33,,,13583.33,,13583.33
20250613,10,1510,102.0,,,,,,,102.0,,102.0
20250609,19,1230,3418.61,,,,,,,3418.61,,3418.61
20250605,2,2800,281.5,,,,,,,281.5,,281.5
20250512,8,9709,48.0,,,,,,,48.0,,48.0
20250505,21,1230,1442.74,,,,,,,1442.74,,1442.74
20250605,19,13230,430.0,,,,9821.02,,,16452.52,,16452.52
20250610,20,13230,1063.5,,,,7105.43,,,10296.43,,10296.43
20250530,22,1730,,,,,7377.59,,,7377.59,,7377.59
20250504,8,13010,662.5,135.0,,,,,,797.5,,797.5
20250517,10,11040,6172.42,,,,,,,6172.42,,6172.42
20250513,12,5280,2053.0,,,,,,,2053.0,,2053.0
20250513,23,15660,40.0,,,,,,,40.0,,40.0
20250606,13,11260,75.0,,,,1938.58,,,2013.58,,2013.58
20250519,18,1230,1545.11,,,,,,,1545.11,,1545.11
20250608,13,15660,391.0,,,,,,,391.0,,391.0
20250503,9,5280,417.0,,,,,,,417.0,,417.0
20250525,4,7750,689.5,,,,,,,689.5,,689.5
20250607,7,5280,640.5,,,,,,,640.5,,640.5
20250516,1,11260,113.5,,,,179.01,,,292.51,,292.51
20250603,8,1510,193.0,,,,,,,193.0,,193.0
20250531,23,7850,0.0,7179.23,,,,,7179.23,0.0,,7179.23
20250505,5,4920,100.0,,,,,,,100.0,,100.0
20250530,9,1510,394.5,,,,,,,394.5,,394.5
20250529,8,11260,136.5,,,,972.92,,,1109.42,,1109.42
20250517,9,15660,457.5,,,,,,,457.5,,457.5
20250604,6,2440,270.0,,,,,,,270.0,,270.0
20250504,15,1520,429.5,,,,,,,429.5,,429.5
20250502,22,15660,157.0,,,,,,,157.0,,157.0
20250531,1,2770,448583.53,,,,,,,448583.53,,448583.53
20250502,9,1510,1187.0,,,,,,,1187.0,,1187.0
20250506,17,5280,376.0,,,,,,,376.0,,376.0
20250603,3,16035,60.0,,,,,,,60.0,,60.0
20250504,10,7070,1755.25,197.0,,,2945.07,,1724.0,13242.72,,14966.72
20250522,23,7550,31.0,,,,,,,31.0,,31.0
20250502,11,5280,1059.0,,,,,,,1059.0,,1059.0
20250528,9,1510,610.5,,,,,,,610.5,,610.5
20250602,11,5280,1147.5,,,,,,,1147.5,,1147.5
20250527,16,11040,15238.59,,,,,,,15238.59,,15238.59
20250510,16,11040,20889.21,,,,,,,20889.21,,20889.21
20250504,17,5280,2602.5,,,,,,,2602.5,,2602.5
20250511,12,9709,1329.0,,,,,,,1329.0,,1329.0
20250507,18,5280,3731.0,,,,,,,3731.0,,3731.0
20250522,22,1520,3879.0,,,,,,,3879.0,,3879.0
20250514,17,9709,1002.49,,,,,,,1002.49,,1002.49
20250524,9,1230,1519.8,,,,,,,1519.8,,1519.8
20250517,16,5280,2326.0,,,,,,,2326.0,,2326.0
20250513,18,1510,508.0,,,,,,,508.0,,508.0
20250601,16,15660,338.0,,,,,,,338.0,,338.0
20250523,21,11260,617.5,,,,4097.43,,,4714.93,,4714.93
20250510,10,7070,712.73,4012.13,,,2498.03,,2735.0,10047.29,,12782.29
20250517,1,9870,,,,,,,,2000.0,,2000.0
20250517,12,9709,1038.0,,,,,,,1038.0,,1038.0
20250610,9,11260,343.5,,,,1737.01,,,2080.51,,2080.51
20250508,5,2770,92006.67,,,,,,,92006.67,,92006.67
20250612,21,11260,115.5,,,,6672.27,,,6787.77,,6787.77
20250505,13,11040,31878.54,,,,,,,31878.54,,31878.54
20250611,20,9709,348.0,,,,,,,348.0,,348.0
20250609,10,1230,2803.98,,,,,,,2803.98,,2803.98
20250517,17,13230,634.0,,,,3949.1,,,12524.9,,12524.9
20250507,15,7550,1428.11,,,,,,,1428.11,,1428.11
20250610,6,4920,923.5,,,,,,,923.5,,923.5
20250504,15,9709,872.5,,,,,,,872.5,,872.5
